eventid,extended,enc_country,enc_region,enc_province,latitude,longitude,specificity,vicinity,doubtterr,multiple,success,suicide,enc_attacktype,enc_target,enc_nationality,enc_group,guncertain1,individual,enc_weapon_type,enc_weapon_subtype,killed,wounded,property,hostages/kidnapping,ransom,cross_border,ideological_international,INT_MISC,attack_date,unique_id,enc_city,enc_target_type,enc_target_subtype,enc_target_entity
198102170005,0,45,3,134,4.667128,-74.106056,1.0,0,0.0,0.0,1,0,2,1,146,M-19 (Movement of April 19),1.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,1,1981-02-17,192,848,2,-1,2093
198102170006,0,45,3,134,4.667128,-74.106056,1.0,0,0.0,0.0,1,0,2,1,24,M-19 (Movement of April 19),1.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-02-17,193,848,2,6,1611
198102190009,0,97,10,890,32.08297,34.811886,1.0,0,-9.0,0.0,0,0,2,14,63,Palestinians,0.0,0,2,16.0,0.0,0.0,0,0.0,0.0,1,0,0,1981-02-19,197,6556,13,81,2753
198102200006,0,61,2,798,13.981479,-89.555717,1.0,0,0.0,0.0,1,0,0,10,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,3.0,0.0,0.0,1,1.0,0.0,0,0,0,1981-02-20,201,5990,7,84,9497
198102200007,0,61,2,798,13.981479,-89.555717,1.0,0,0.0,0.0,1,0,0,10,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,3.0,0.0,0.0,1,1.0,0.0,0,0,0,1981-02-20,202,5990,7,84,9498
198102220001,0,603,8,661,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,20,46,Irish Republican Army (IRA),0.0,0,4,5.0,1.0,0.0,0,0.0,0.0,0,0,1,1981-02-22,204,701,19,-1,12401
198102220003,0,61,2,796,13.433333,-88.7,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,50.0,0.0,1,0.0,0.0,0,0,0,1981-02-22,206,5911,9,50,7354
198102230001,0,45,3,43,6.166667,-75.566667,1.0,0,0.0,0.0,1,0,1,10,24,Revolutionary Armed Forces of Colombia (FARC),1.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,0,0,1981-02-23,208,2202,7,99,10848
198102230002,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-02-23,209,5955,20,17,13807
198102230003,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,21,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-02-23,210,5955,20,17,5091
198102230004,0,97,10,890,32.08297,34.811886,1.0,0,-9.0,0.0,1,0,2,1,63,Palestinians,0.0,0,2,16.0,0.0,1.0,1,0.0,0.0,1,0,0,1981-02-23,211,2940,2,90,4811
198102230005,0,61,2,795,13.733353,-89.216671,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-02-23,212,4313,9,50,7354
198102240003,0,97,10,320,32.143792,35.496129,1.0,0,0.0,0.0,1,0,2,1,63,Palestinians,0.0,0,2,16.0,,,1,0.0,0.0,1,0,0,1981-02-24,215,2421,2,24,4531
198102260001,0,61,2,795,13.658889,-89.183556,1.0,0,0.0,0.0,1,0,0,3,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,0.0,2.0,1,0.0,0.0,0,0,0,1981-02-26,217,5889,12,70,8982
198102260005,0,61,2,206,14.01512,-88.790872,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1981-02-26,218,5761,9,50,7354
198102260006,0,61,2,796,13.685155,-88.787642,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1981-02-26,219,5792,9,50,7354
198102260007,0,61,2,795,13.79833,-89.17889,1.0,0,0.0,0.0,1,0,2,19,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1981-02-26,220,314,18,28,8024
198102270008,0,61,2,796,13.703735,-88.804566,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,45.0,0.0,1,0.0,0.0,0,0,0,1981-02-27,222,5877,9,50,7354
198102270009,0,61,2,795,13.701964,-89.147774,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,10.0,0.0,1,0.0,0.0,0,0,0,1981-02-27,223,6341,9,50,7354
198102280002,0,61,2,796,13.718815,-88.854604,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1981-02-28,225,6046,9,50,7354
198102280003,0,61,2,796,13.703735,-88.804566,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1981-02-28,226,5877,9,50,7354
198102280004,0,61,2,796,13.64121,-88.785423,1.0,0,0.0,0.0,1,0,3,19,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1981-02-28,227,5961,18,104,4390
198103010008,0,155,10,957,31.907141,35.198219,1.0,0,-9.0,0.0,1,0,3,1,63,Palestinians,0.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1981-03-01,232,5460,2,89,2219
198103010009,0,159,3,922,,,5.0,0,0.0,0.0,0,0,2,21,106,Shining Path (SL),1.0,0,2,16.0,0.0,0.0,0,0.0,0.0,0,0,0,1981-03-01,233,4909,20,17,13805
198103010010,0,159,3,407,-12.068306,-75.210163,1.0,0,0.0,0.0,1,0,2,19,106,Shining Path (SL),1.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-03-01,234,2752,18,104,5396
198103010012,0,45,3,922,,,5.0,0,0.0,0.0,1,0,0,1,24,Revolutionary Armed Forces of Colombia (FARC),1.0,0,4,2.0,1.0,0.0,1,1.0,0.0,0,0,0,1981-03-01,236,2336,2,-1,2799
198103010013,0,155,10,957,31.907141,35.198219,1.0,0,0.0,0.0,1,0,0,14,63,Palestinians,0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1981-03-01,237,5460,13,106,13289
198103010015,0,185,8,105,43.309635,-3.00694,1.0,0,0.0,0.0,1,0,2,3,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,4.0,1,0.0,0.0,0,1,0,1981-03-01,238,6138,12,72,8890
198103020007,0,61,2,796,13.723215,-88.819097,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,40.0,0.0,1,0.0,0.0,0,0,0,1981-03-02,241,5957,9,50,7354
198103050005,0,45,3,43,6.242026,-75.564766,1.0,0,0.0,0.0,1,0,2,2,24,Popular Liberation Army (EPL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-03-05,244,4264,6,25,9416
198103060002,0,61,2,206,14.04111,-88.938568,1.0,0,-9.0,0.0,1,0,1,14,39,Death Squad,0.0,0,4,2.0,4.0,0.0,0,0.0,0.0,-9,-9,0,1981-03-06,246,1324,13,105,7177
198103060007,0,45,3,233,8.402925,-75.899867,4.0,0,1.0,0.0,1,0,0,4,24,Revolutionary Armed Forces of Colombia (FARC),1.0,0,4,2.0,3.0,0.0,1,0.0,0.0,0,0,0,1981-03-06,247,113,9,50,7354
198103070001,0,69,8,363,43.610769,3.876716,1.0,0,0.0,1.0,1,0,2,1,42,Corsican National Liberation Front (FLNC),0.0,0,2,16.0,0.0,6.0,1,0.0,0.0,1,0,0,1981-03-07,248,4437,2,6,626
198103070002,0,69,8,363,43.610769,3.876716,1.0,0,0.0,1.0,1,0,2,1,42,Corsican National Liberation Front (FLNC),0.0,0,2,16.0,0.0,6.0,1,0.0,0.0,1,0,0,1981-03-07,249,4437,2,6,626
198103070003,0,69,8,363,43.610769,3.876716,1.0,0,0.0,1.0,1,0,2,1,42,Corsican National Liberation Front (FLNC),0.0,0,2,16.0,0.0,6.0,1,0.0,0.0,1,0,0,1981-03-07,250,4437,2,6,626
198103070004,0,69,8,363,43.610769,3.876716,1.0,0,0.0,1.0,1,0,2,1,42,Corsican National Liberation Front (FLNC),0.0,0,2,16.0,0.0,6.0,1,0.0,0.0,1,0,0,1981-03-07,251,4437,2,6,626
198103070005,0,69,8,363,43.610769,3.876716,1.0,0,0.0,1.0,1,0,2,1,42,Corsican National Liberation Front (FLNC),0.0,0,2,16.0,0.0,6.0,1,0.0,0.0,1,0,0,1981-03-07,252,4437,2,6,626
198103070007,0,69,8,363,43.610769,3.876716,1.0,0,1.0,0.0,1,0,2,4,42,Corsican National Liberation Front (FLNC),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,1,0,0,1981-03-07,254,4437,9,44,1341
198103090001,0,155,10,320,31.502407,34.459743,1.0,0,0.0,0.0,1,0,2,14,63,Palestinians,0.0,0,2,16.0,0.0,6.0,1,0.0,0.0,0,0,0,1981-03-09,256,2382,13,40,4073
198103090002,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,0,0,1,10,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,0,0.0,0.0,0,0,0,1981-03-09,257,444,7,58,14526
198103090003,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,1,2,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-03-09,258,444,6,75,14557
198103090004,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,2,10,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-03-09,259,444,7,58,14248
198103090005,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,2,10,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-03-09,260,444,7,58,14244
198103090007,0,97,10,402,31.771599,35.2034,1.0,0,-9.0,0.0,1,0,0,19,63,Palestinians,0.0,0,6,23.0,0.0,1.0,1,0.0,0.0,1,0,0,1981-03-09,261,3001,18,8,13249
198103110003,0,45,3,72,10.981412,-74.778319,1.0,0,0.0,0.0,1,0,6,8,24,M-19 (Movement of April 19),0.0,0,4,3.0,,,1,1.0,0.0,0,0,0,1981-03-11,264,630,3,92,10416
198103110004,0,45,3,72,10.981412,-74.778319,1.0,0,0.0,0.0,1,0,6,8,24,M-19 (Movement of April 19),0.0,0,4,3.0,,,1,1.0,0.0,0,0,0,1981-03-11,265,630,3,92,10416
198103110005,0,45,3,218,5.26541,-76.55651,1.0,0,0.0,0.0,1,0,0,14,24,M-19 (Movement of April 19),0.0,0,4,2.0,,,1,1.0,0.0,0,0,0,1981-03-11,266,6445,13,107,11806
198103110006,0,45,3,174,5.020261,-75.622894,1.0,0,0.0,0.0,1,0,0,14,24,M-19 (Movement of April 19),0.0,0,4,2.0,,,1,1.0,0.0,0,0,0,1981-03-11,267,4932,13,107,11708
198103110007,0,45,3,737,1.14661,-76.64812,1.0,0,0.0,0.0,1,0,0,14,24,M-19 (Movement of April 19),0.0,0,4,2.0,6.0,0.0,1,1.0,0.0,0,0,0,1981-03-11,268,4371,13,107,15010
198103120003,0,159,3,247,-14.272369,-71.226768,1.0,0,0.0,0.0,1,0,2,2,106,Shining Path (SL),1.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1981-03-12,270,6186,6,25,14115
198103120004,0,159,3,247,-14.272369,-71.226768,1.0,0,0.0,0.0,1,0,2,19,106,Shining Path (SL),1.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1981-03-12,271,6186,18,104,14481
198103140001,0,97,10,402,31.771599,35.2034,1.0,0,-9.0,0.0,1,0,2,19,63,Palestinians,0.0,0,4,2.0,0.0,1.0,1,0.0,0.0,1,0,0,1981-03-14,273,3001,18,8,13249
198103150008,0,45,3,801,7.116294,-73.120026,1.0,0,0.0,0.0,0,0,2,1,24,National Liberation Army of Colombia (ELN),0.0,0,2,16.0,0.0,1.0,0,0.0,0.0,0,0,0,1981-03-15,275,930,2,19,2995
198103150009,0,185,8,105,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,2,21,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,,,1,0.0,0.0,0,1,0,1981-03-15,276,1843,20,17,5456
198103150010,0,185,8,105,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,2,1,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,,,1,0.0,0.0,0,1,0,1981-03-15,277,1843,2,19,7982
198103150011,0,185,8,105,43.325239,-3.011475,1.0,0,0.0,0.0,1,0,2,3,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,1,0,1981-03-15,278,3659,12,70,14372
198103160008,0,159,3,247,-13.531688,-71.966924,1.0,0,0.0,0.0,1,0,2,15,106,Shining Path (SL),1.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1981-03-16,282,1680,14,69,13359
198103170005,0,45,3,737,0.435951,-75.52767,4.0,0,1.0,0.0,1,0,0,4,24,M-19 (Movement of April 19),0.0,0,4,2.0,20.0,0.0,1,0.0,0.0,0,0,0,1981-03-17,285,6824,9,50,7279
198103180002,0,185,8,105,43.258434,-2.921819,1.0,0,1.0,0.0,0,0,1,4,127,Basque Fatherland and Freedom (ETA),0.0,0,4,3.0,0.0,1.0,0,0.0,0.0,0,1,0,1981-03-18,287,793,9,47,9634
198103180003,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,3,1,22,Movement of the Revolutionary Left (MIR) (Chile),1.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1981-03-18,288,6033,2,13,2077
198103180004,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,3,1,22,Movement of the Revolutionary Left (MIR) (Chile),1.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1981-03-18,289,6033,2,19,11362
198103180005,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,3,1,22,M-19 (Movement of April 19),1.0,0,5,,0.0,0.0,1,0.0,0.0,1,1,0,1981-03-18,290,6033,2,19,11362
198103180006,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,3,1,22,Movement of the Revolutionary Left (MIR) (Chile),1.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1981-03-18,291,6033,2,90,4057
198103180007,0,43,3,802,-33.366238,-70.505302,1.0,0,0.0,0.0,1,0,3,1,22,Movement of the Revolutionary Left (MIR) (Chile),1.0,0,5,,0.0,0.0,1,0.0,0.0,0,0,0,1981-03-18,292,6033,2,31,11351
198103190002,0,603,8,661,54.607712,-5.95621,1.0,0,1.0,0.0,1,0,0,4,46,Irish Republican Army (IRA),0.0,0,4,5.0,1.0,1.0,0,0.0,0.0,0,0,1,1981-03-19,294,701,9,47,7177
198103190008,0,155,10,320,31.502407,34.459743,1.0,0,1.0,0.0,0,0,2,4,63,Palestinians,0.0,0,2,7.0,0.0,0.0,0,0.0,0.0,0,0,0,1981-03-19,297,2382,9,50,14275
198103190009,0,155,10,320,31.502407,34.459743,1.0,0,1.0,0.0,1,0,2,4,63,Palestinians,0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1981-03-19,298,2382,9,50,14275
198103200003,0,155,10,320,31.537834,34.489532,1.0,0,1.0,0.0,1,0,2,4,63,Palestinians,0.0,0,2,7.0,,,1,0.0,0.0,0,0,0,1981-03-20,299,2933,9,49,275
198103210001,0,185,8,624,42.815372,-1.653616,1.0,0,0.0,0.0,1,0,1,4,127,Basque Fatherland and Freedom (ETA),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1981-03-21,300,4964,9,47,5993
198103220004,0,61,2,925,13.253889,-88.247778,1.0,0,0.0,0.0,1,0,2,19,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1981-03-22,302,3044,18,7,13225
198103240002,0,185,8,105,43.3282,-3.031509,1.0,0,0.0,0.0,1,0,2,21,127,Basque Fatherland and Freedom (ETA),1.0,0,2,16.0,,,1,0.0,0.0,0,1,0,1981-03-24,305,6055,20,17,13605
198103250004,0,603,8,288,51.504387,-0.140041,1.0,0,0.0,0.0,0,0,1,2,46,Irish Republican Army (IRA),1.0,0,2,9.0,0.0,1.0,0,0.0,0.0,1,0,1,1981-03-25,309,3843,6,75,7661
198103250006,0,97,10,402,31.771599,35.2034,1.0,0,0.0,0.0,1,0,2,19,63,Palestinians,0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,1,0,0,1981-03-25,310,3001,18,8,13249
198103250009,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,7,146,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,0.0,,1,0.0,0.0,0,1,1,1981-03-25,313,5955,5,18,3888
198103270001,0,185,8,105,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,1,14,127,Basque Fatherland and Freedom (ETA),0.0,0,4,5.0,1.0,0.0,0,0.0,0.0,0,1,0,1981-03-27,316,1843,13,57,6045
198103270004,0,185,8,192,41.400635,2.150913,1.0,0,0.0,0.0,1,0,2,3,127,Basque Fatherland and Freedom (ETA),0.0,0,4,3.0,0.0,0.0,1,1.0,0.0,0,1,0,1981-03-27,318,606,12,77,12967
198103270007,0,603,8,661,54.607712,-5.95621,1.0,0,0.0,0.0,1,0,1,14,99,Ulster Freedom Fighters (UFF),0.0,0,4,5.0,1.0,,0,0.0,0.0,0,0,1,1981-03-27,320,701,13,87,8566
198103280007,0,160,5,253,7.694013,125.989145,1.0,0,0.0,0.0,1,0,0,14,107,New People's Army (NPA),0.0,0,4,5.0,7.0,0.0,1,0.0,0.0,0,0,0,1981-03-28,323,4434,13,107,11449
198103280008,0,160,5,922,,,5.0,0,0.0,0.0,1,0,0,19,107,New People's Army (NPA),0.0,0,4,5.0,14.0,16.0,1,0.0,0.0,0,0,0,1981-03-28,324,501,18,8,8508
198103290005,0,61,2,166,13.95,-88.633333,1.0,0,1.0,0.0,1,0,0,4,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,14.0,12.0,1,0.0,0.0,0,0,0,1981-03-29,326,6966,9,50,15292
198103300004,0,97,10,853,31.070501,35.030529,1.0,0,0.0,0.0,0,0,2,3,63,Palestinians,0.0,0,2,16.0,0.0,0.0,0,0.0,0.0,1,0,0,1981-03-30,328,1796,12,72,8870
198104010003,0,61,2,796,13.586201,-88.750773,4.0,0,0.0,0.0,1,0,2,1,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1981-04-01,331,6824,2,20,6209
198104010004,0,45,3,43,6.242026,-75.564766,1.0,0,1.0,0.0,1,0,0,4,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,1.0,4.0,1,0.0,0.0,0,0,0,1981-04-01,332,4264,9,49,7366
198104010012,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,6,10,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,1.0,0.0,0,0,0,1981-04-01,333,5955,7,58,3490
198104020003,0,185,8,624,42.815372,-1.653616,1.0,0,0.0,0.0,0,0,1,3,127,Basque Fatherland and Freedom (ETA),0.0,0,2,15.0,0.0,1.0,0,0.0,0.0,0,1,0,1981-04-02,335,4964,12,73,11333
198104020014,0,61,2,795,13.69288,-89.199161,1.0,0,0.0,0.0,1,0,2,1,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,2,16.0,,,1,0.0,0.0,0,0,0,1981-04-02,336,5955,2,90,4650
198104020016,0,603,8,661,54.347539,-6.656108,1.0,0,0.0,0.0,1,0,2,3,99,Irish Republican Army (IRA),0.0,0,2,16.0,1.0,,1,0.0,0.0,0,0,1,1981-04-02,337,369,12,73,6141
198104040001,0,185,8,105,43.258434,-2.921819,1.0,0,0.0,0.0,0,0,1,10,127,Basque Fatherland and Freedom (ETA),0.0,0,4,5.0,0.0,0.0,0,0.0,0.0,0,1,0,1981-04-04,339,793,7,58,4544
198104040003,0,78,8,76,37.99749,23.762728,1.0,0,1.0,0.0,1,0,2,4,146,Dev Sol,1.0,0,2,16.0,0.0,0.0,1,0.0,0.0,1,1,1,1981-04-04,340,416,9,49,13155
198104050002,0,45,3,174,5.41255,-74.99229,1.0,0,0.0,0.0,1,0,0,14,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,3.0,0.0,1,0.0,0.0,0,0,0,1981-04-05,341,5731,13,107,11741
198104070002,0,603,8,661,55.011562,-7.312045,1.0,0,0.0,0.0,1,0,1,2,46,Irish Republican Army (IRA),1.0,0,4,5.0,1.0,0.0,0,0.0,0.0,0,0,1,1981-04-07,343,3844,6,26,5906
198104070004,0,45,3,619,0.823757,-77.634908,3.0,0,1.0,0.0,1,0,0,4,24,M-19 (Movement of April 19),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1981-04-07,344,2886,9,50,7354
198104080002,0,97,10,402,31.771599,35.2034,1.0,0,0.0,0.0,1,0,2,20,63,Palestinians,0.0,0,2,16.0,1.0,2.0,1,0.0,0.0,1,0,0,1981-04-08,345,3001,19,-1,10636
198104080005,0,185,8,105,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,0,3,127,Basque Fatherland and Freedom (ETA),1.0,0,4,2.0,1.0,2.0,1,0.0,0.0,0,1,0,1981-04-08,348,793,12,72,8978
198104090002,0,45,3,922,,,5.0,0,1.0,0.0,1,0,0,4,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,20.0,0.0,1,0.0,0.0,0,0,0,1981-04-09,349,6824,9,50,7332
198104090003,0,61,2,795,13.701964,-89.147774,1.0,0,0.0,0.0,1,0,0,3,39,Farabundo Marti National Liberation Front (FMLN),0.0,0,4,2.0,23.0,0.0,1,0.0,0.0,0,0,0,1981-04-09,350,6341,12,73,15292
198104110002,0,45,3,375,2.535935,-75.52767,4.0,0,1.0,0.0,1,0,0,4,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,5.0,6.0,5.0,1,0.0,0.0,0,0,0,1981-04-11,354,6824,9,50,7305
198104130001,0,61,2,798,13.981479,-89.555717,1.0,0,0.0,0.0,1,0,1,14,39,Death Squad,0.0,0,4,2.0,2.0,0.0,0,0.0,0.0,-9,-9,0,1981-04-13,355,5990,13,38,11253
198104130007,0,97,10,402,31.771599,35.2034,1.0,0,1.0,0.0,1,0,2,4,63,Palestinians,0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,1,0,0,1981-04-13,356,3001,9,44,10756
198104130008,0,45,3,935,3.429344,-76.516037,1.0,0,0.0,0.0,1,0,0,19,24,M-19 (Movement of April 19),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1981-04-13,357,1047,18,8,2096
198104130009,0,45,3,922,,,5.0,0,1.0,0.0,1,0,0,4,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,2.0,1.0,0.0,1,0.0,0.0,0,0,0,1981-04-13,358,6824,9,50,7354
198104130010,0,45,3,906,4.06052,-74.692318,1.0,0,1.0,0.0,1,0,0,4,24,M-19 (Movement of April 19),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1981-04-13,359,1669,9,50,7354
198104140004,0,185,8,105,43.222177,-2.885668,1.0,0,0.0,0.0,1,0,1,3,127,Basque Fatherland and Freedom (ETA),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1981-04-14,360,636,12,73,6600
198104140005,0,185,8,105,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,1,3,127,Basque Fatherland and Freedom (ETA),0.0,0,4,3.0,1.0,0.0,0,0.0,0.0,0,1,0,1981-04-14,361,1843,12,73,8325
198104140006,0,185,8,624,42.669927,-2.030906,1.0,0,0.0,0.0,1,0,2,3,127,Basque Fatherland and Freedom (ETA),1.0,0,2,16.0,0.0,1.0,1,0.0,0.0,0,1,0,1981-04-14,362,2244,12,70,13409
198104150002,0,69,8,235,41.930607,8.742907,1.0,0,0.0,0.0,1,0,2,6,42,Corsican National Liberation Front (FLNC),1.0,0,2,16.0,1.0,7.0,1,0.0,0.0,1,0,0,1981-04-15,363,119,1,3,1009
198104150006,0,45,3,922,,,5.0,0,1.0,0.0,1,0,0,4,24,M-19 (Movement of April 19),0.0,0,4,2.0,,,1,0.0,0.0,0,0,0,1981-04-15,366,6824,9,50,7354
198104160001,0,603,8,661,54.446614,-6.690752,1.0,0,0.0,0.0,1,0,1,17,46,Irish Republican Army (IRA),0.0,0,4,5.0,1.0,0.0,0,0.0,0.0,0,0,1,1981-04-16,368,4478,16,59,5814
198104160003,0,159,3,80,-13.152712,-74.218628,1.0,0,0.0,0.0,1,0,2,6,106,Shining Path (SL),0.0,0,2,28.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-04-16,369,444,1,3,1013
198104160004,0,159,3,247,-13.961166,-71.744959,3.0,0,0.0,0.0,1,0,2,2,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-04-16,370,44,6,75,783
198104160005,0,159,3,490,-11.967368,-76.978462,1.0,1,0.0,0.0,0,0,2,1,106,Shining Path (SL),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-04-16,371,3767,2,31,3845
198104160008,0,159,3,734,-15.84065,-70.027891,4.0,0,0.0,0.0,1,0,2,16,106,Shining Path (SL),0.0,0,2,16.0,0.0,1.0,1,0.0,0.0,0,0,0,1981-04-16,373,6824,15,83,7254
198104170003,0,45,3,134,4.667128,-74.106056,1.0,0,0.0,0.0,1,0,2,1,24,M-19 (Movement of April 19),0.0,0,2,16.0,1.0,0.0,1,0.0,0.0,0,0,0,1981-04-17,374,848,2,-1,6548
198104170006,0,45,3,748,4.528694,-75.703846,3.0,0,0.0,0.0,0,0,0,16,24,Revolutionary Armed Forces of Colombia (FARC),0.0,0,4,4.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-04-17,375,372,15,-1,-1
198104170008,0,159,3,372,-12.787148,-74.973207,3.0,0,0.0,0.0,1,0,0,3,106,Shining Path (SL),0.0,0,4,3.0,1.0,1.0,1,0.0,0.0,0,0,0,1981-04-17,376,2749,12,73,15292
198104180002,0,185,8,105,43.258434,-2.921819,1.0,0,0.0,0.0,1,0,2,21,127,Basque Fatherland and Freedom (ETA),0.0,0,2,16.0,,,1,0.0,0.0,0,1,0,1981-04-18,377,793,20,17,14420
198104200004,0,160,5,254,7.083241,125.600998,1.0,0,0.0,0.0,1,0,2,15,107,New People's Army (NPA),1.0,0,2,7.0,13.0,161.0,1,0.0,0.0,0,0,0,1981-04-20,378,1717,14,69,2424
198104200006,0,45,3,218,5.41199,-76.41423,1.0,0,0.0,0.0,1,0,0,3,24,M-19 (Movement of April 19),0.0,0,4,2.0,0.0,2.0,1,0.0,0.0,0,0,0,1981-04-20,379,490,12,72,5023
198104210003,0,183,11,462,-29.861824,31.008293,1.0,0,0.0,0.0,1,0,2,21,124,African National Congress (South Africa),0.0,0,2,16.0,0.0,0.0,1,0.0,0.0,0,0,0,1981-04-21,380,1891,20,17,3866
