eventid,extended,enc_country,enc_region,enc_province,latitude,longitude,specificity,vicinity,doubtterr,multiple,success,suicide,enc_attacktype,enc_target,entity,enc_nationality,enc_group,motive,guncertain1,individual,nperpcap,claimed,enc_weapon_type,enc_weapon_subtype,killed,nkillus,nkillter,wounded,nwoundus,nwoundte,property,hostages/kidnapping,cross_border,ideological_international,INT_MISC,attack_date,unique_id,enc_city,enc_target_type,enc_target_subtype,enc_target_entity
199605140004,0,45,3,979,,,5.0,0,0.0,0.0,1,0,1,1,TSVT Security Agency,29,Revolutionary Armed Forces of Colombia (FARC),,0.0,0,,,4,5.0,2.0,,,0.0,,,0,0.0,0,0,0,1996-05-14,400,5670,2,79,5193
199605150001,0,110,10,891,33.474535,35.359255,4.0,0,1.0,0.0,1,0,2,4,,71,Hezbollah,,0.0,0,,,2,16.0,0.0,,,1.0,,,1,0.0,0,1,1,1996-05-15,401,5670,9,52,6607
199605160003,0,45,3,991,3.656667,-76.688333,1.0,0,0.0,0.0,1,0,3,1,Unk,29,Revolutionary Armed Forces of Colombia (FARC),,0.0,0,,,4,5.0,0.0,,,0.0,,,1,0.0,0,0,0,1996-05-16,406,1444,2,6,2863
199605170005,0,45,3,979,,,5.0,0,0.0,0.0,1,0,0,19,Bolivarian Express,29,National Liberation Army of Colombia (ELN),,0.0,0,,,5,,0.0,,,0.0,,,1,0.0,0,0,0,1996-05-17,407,5670,18,8,3077
199605180003,0,186,6,705,9.69636,80.184717,1.0,0,0.0,0.0,1,0,0,14,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,6,23.0,3.0,,,0.0,,,1,0.0,0,0,0,1996-05-18,409,3450,13,104,11297
199605190004,0,186,6,319,8.941674,80.986695,1.0,0,0.0,0.0,1,0,2,3,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,11.0,0.0,,,5.0,,,1,0.0,0,0,0,1996-05-19,430,4438,12,71,7703
199605190006,0,186,6,319,8.758981,80.984445,1.0,0,0.0,0.0,1,0,2,14,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,16.0,2.0,,,0.0,,,1,0.0,0,0,0,1996-05-19,431,2866,13,106,11273
199605190009,0,45,3,57,6.828333,-75.513056,2.0,0,0.0,0.0,1,0,2,1,unk,29,Revolutionary Armed Forces of Colombia (FARC),,0.0,0,,,2,7.0,1.0,,,3.0,,,1,0.0,0,0,0,1996-05-19,434,5673,2,91,8662
199605200003,0,185,8,50,37.884727,-4.779152,1.0,0,1.0,0.0,1,0,2,4,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,1.0,,,3.0,,,1,0.0,0,1,0,1996-05-20,436,1398,9,-1,7776
199605200004,0,185,8,50,37.884727,-4.779152,1.0,0,0.0,1.0,0,0,2,3,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,9.0,,,1,0.0,0,1,0,1996-05-20,437,1398,12,74,7777
199605200005,0,185,8,50,37.884727,-4.779152,1.0,0,0.0,1.0,0,0,2,3,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,9.0,,,1,0.0,0,1,0,1996-05-20,438,1398,12,74,7777
199605210003,0,160,5,914,6.804105,124.634045,1.0,0,1.0,0.0,1,0,0,4,govt,113,Moro Islamic Liberation Front (MILF),,0.0,0,,,4,5.0,1.0,,,7.0,,,1,0.0,0,0,0,1996-05-21,445,3089,9,49,11625
199605210005,0,209,10,129,37.885793,41.130124,1.0,0,0.0,0.0,1,0,0,3,,149,Kurdistan Workers' Party (PKK),,0.0,0,,,4,5.0,2.0,,,1.0,,,1,0.0,0,0,0,1996-05-21,446,650,12,71,7546
199605230003,0,186,6,319,7.716666,81.700188,3.0,0,1.0,0.0,1,0,2,4,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,8.0,0.0,,,5.0,,,1,0.0,0,0,0,1996-05-23,453,656,9,51,2648
199605230004,0,186,6,319,9.659069,80.131693,1.0,0,1.0,0.0,1,0,2,4,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,7.0,0.0,,,4.0,,,1,0.0,0,0,0,1996-05-23,454,1268,9,46,2673
199605230005,0,186,6,705,9.7,80.316667,1.0,0,1.0,0.0,1,0,0,4,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,4,5.0,1.0,,,3.0,,,1,0.0,0,0,0,1996-05-23,455,5696,9,51,2677
199605230009,0,45,3,979,,,5.0,0,0.0,0.0,1,0,1,2,govt,29,Revolutionary Armed Forces of Colombia (FARC),,0.0,0,,,4,5.0,1.0,,,0.0,,,0,0.0,0,0,0,1996-05-23,456,5670,6,28,6439
199605270003,0,45,3,57,6.242026,-75.564766,1.0,0,1.0,0.0,1,0,2,4,govt,29,Revolutionary Armed Forces of Colombia (FARC),,0.0,0,,,2,7.0,1.0,,,3.0,,,1,0.0,0,0,0,1996-05-27,462,3559,9,46,2638
199605280001,0,186,6,319,9.703001,80.033931,1.0,0,0.0,0.0,1,0,2,20,Unknown,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,8.0,4.0,,,0.0,,,1,0.0,0,0,0,1996-05-28,466,2899,19,-1,11193
199605310006,0,186,6,319,7.529372,81.794609,1.0,1,0.0,0.0,1,0,0,3,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,4,5.0,4.0,,,3.0,,,1,0.0,0,0,0,1996-05-31,480,2548,12,73,7686
199605310007,0,186,6,705,9.706066,80.05958,1.0,0,0.0,0.0,1,0,0,4,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,4,5.0,1.0,,,1.0,,,1,0.0,0,0,0,1996-05-31,481,2904,9,51,6619
199605310008,0,186,6,319,7.414383,81.830633,1.0,0,0.0,0.0,1,0,0,19,Unknown,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,5,,0.0,,,0.0,,,1,0.0,0,0,0,1996-05-31,482,2562,18,9,3108
199606020002,0,186,6,319,9.745064,80.105822,1.0,0,0.0,0.0,1,0,2,14,Unknown,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,8.0,8.0,,,1.0,,,1,0.0,0,0,0,1996-06-02,487,4461,13,105,10699
199606060004,0,213,11,705,2.923909,32.516058,1.0,0,1.0,0.0,1,0,0,4,,150,Lord's Resistance Army (LRA),,0.0,0,,,4,5.0,23.0,,,0.0,,,1,0.0,0,0,0,1996-06-06,493,1431,9,52,6602
199606070002,0,186,6,684,7.946435,81.247846,1.0,1,0.0,0.0,1,0,0,3,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,4,5.0,11.0,,,0.0,,,1,0.0,0,0,0,1996-06-07,496,5825,12,73,7527
199606080001,0,167,9,246,43.127544,45.539974,1.0,0,0.0,0.0,1,0,1,2,,120,Chechen Rebels,,0.0,0,,,4,5.0,4.0,,,0.0,,,0,0.0,0,0,0,1996-06-08,498,5685,6,76,5244
199606090002,0,110,10,47,33.158916,35.421121,1.0,0,1.0,0.0,1,0,2,17,,84,Hezbollah,,0.0,0,,,2,16.0,0.0,,,1.0,,,1,0.0,0,1,0,1996-06-09,499,682,16,61,8378
199606100001,0,110,10,47,33.360833,35.519444,1.0,0,1.0,0.0,1,0,2,4,,71,Hezbollah,,0.0,0,,,2,11.0,5.0,,,6.0,,,1,0.0,0,1,1,1996-06-10,502,178,9,52,6607
199606100007,0,186,6,700,8.272958,79.842354,2.0,0,0.0,0.0,1,0,0,14,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,6,23.0,14.0,,,3.0,,,1,0.0,0,0,0,1996-06-10,503,330,13,106,11273
199606100008,0,213,11,979,,,5.0,0,0.0,0.0,1,0,2,19,,150,Lord's Resistance Army (LRA),,0.0,0,,,2,8.0,17.0,,,10.0,,,1,0.0,0,0,0,1996-06-10,504,5849,18,-1,4251
199606110002,0,186,6,319,9.733889,79.874167,1.0,0,1.0,0.0,1,0,2,4,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,16.0,2.0,,,1.0,,,1,0.0,0,0,0,1996-06-11,505,2612,9,52,6964
199606120002,0,185,8,573,40.465595,-3.696263,1.0,0,0.0,0.0,0,0,1,2,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,1.0,,,0,0.0,0,1,0,1996-06-12,507,3304,6,38,6054
199606130004,0,186,6,979,,,5.0,0,0.0,0.0,1,0,0,3,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,4,5.0,3.0,,,0.0,,,1,0.0,0,0,0,1996-06-13,511,1735,12,71,7703
199606130005,0,186,6,1021,6.941837,79.861687,1.0,0,0.0,0.0,0,0,2,21,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,0,0,1996-06-13,512,1385,20,18,10539
199606140001,0,110,10,979,,,5.0,0,1.0,0.0,1,0,0,17,,84,Hezbollah,,0.0,0,,,4,2.0,1.0,,,0.0,,,1,0.0,0,1,0,1996-06-14,515,5594,16,61,8374
199606140002,0,110,10,47,33.209058,35.516274,1.0,0,0.0,0.0,1,0,2,20,,-1,Hezbollah,,0.0,0,,,2,16.0,3.0,,,0.0,,,1,0.0,0,1,-9,1996-06-14,516,2285,19,-1,11192
199606150001,0,186,6,902,6.279678,81.401428,1.0,1,0.0,0.0,1,0,3,14,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,5,,0.0,,,0.0,,,1,0.0,0,0,0,1996-06-15,517,5867,13,32,5316
199606160001,0,110,10,891,33.543333,35.475,1.0,0,1.0,0.0,1,0,2,17,,84,Hezbollah,,0.0,0,,,2,16.0,1.0,,,0.0,,,1,0.0,0,1,0,1996-06-16,520,2519,16,61,8378
199606180003,0,186,6,988,6.954722,81.488889,2.0,0,0.0,0.0,1,0,2,2,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,7.0,6.0,,,0.0,,,1,0.0,0,0,0,1996-06-18,526,3568,6,27,9032
199606190002,0,185,8,124,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,2,1,Adegi,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,15.0,0.0,,,1.0,,,1,0.0,0,1,0,1996-06-19,528,1669,2,-1,2884
199606190003,0,209,10,971,39.106709,39.545246,1.0,0,0.0,0.0,1,0,1,2,,149,Kurdistan Workers' Party (PKK),,0.0,0,,,4,5.0,1.0,,,0.0,,,0,0.0,0,0,0,1996-06-19,529,5629,6,28,11282
199606190004,0,209,10,971,39.106709,39.545246,1.0,0,1.0,0.0,1,0,0,4,,149,Kurdistan Workers' Party (PKK),,0.0,0,,,4,5.0,5.0,,,0.0,,,1,0.0,0,0,0,1996-06-19,530,5629,9,52,2642
199606200005,0,209,10,156,38.888447,40.501144,1.0,0,0.0,0.0,1,0,3,19,,149,Kurdistan Workers' Party (PKK),,0.0,0,,,5,18.0,0.0,,,0.0,,,1,0.0,0,0,0,1996-06-20,532,839,18,103,10711
199606200007,0,45,3,220,1.57036,-75.32731,1.0,0,0.0,0.0,1,0,1,2,Govt,29,Revolutionary Armed Forces of Colombia (FARC),,0.0,0,,,4,5.0,2.0,,,0.0,,,0,0.0,0,0,0,1996-06-20,533,1797,6,76,7954
199606210002,0,186,6,705,9.267091,80.814248,1.0,0,0.0,0.0,1,0,1,14,Unknown,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,4,5.0,1.0,,,0.0,,,0,0.0,0,0,0,1996-06-21,534,3753,13,83,9083
199606240001,0,110,10,47,33.117247,35.42888,1.0,0,1.0,0.0,1,0,2,17,,71,Hezbollah,,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,1,1996-06-24,540,751,16,100,5825
199606240008,0,186,6,705,8.404581,81.312434,1.0,0,1.0,0.0,1,0,1,4,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,4,5.0,2.0,,,0.0,,,0,0.0,0,0,0,1996-06-24,541,5495,9,49,8737
199607010001,0,186,6,988,6.954722,81.488889,2.0,0,1.0,0.0,1,0,2,4,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,7.0,64.0,,,4.0,,,1,0.0,0,0,0,1996-07-01,552,3568,9,52,2664
199607020002,0,209,10,971,39.106709,39.545246,1.0,0,1.0,0.0,1,0,2,4,,149,Kurdistan Workers' Party (PKK),,0.0,0,,,2,11.0,4.0,,,3.0,,,1,0.0,0,0,0,1996-07-02,553,5629,9,52,2642
199607030006,0,45,3,979,,,5.0,0,0.0,0.0,0,0,0,3,govt,29,Revolutionary Armed Forces of Colombia (FARC),,0.0,0,,,4,5.0,0.0,,,0.0,,,1,0.0,0,0,0,1996-07-03,556,5670,12,73,7510
199607040004,0,185,8,663,42.481478,-1.651642,1.0,0,0.0,0.0,1,0,2,3,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,7.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-07-04,558,4045,12,71,7470
199607040005,0,186,6,705,9.666399,80.020477,1.0,0,0.0,0.0,0,1,1,2,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,13.0,37.0,,,50.0,,,0,0.0,0,0,0,1996-07-04,559,2401,6,76,5356
199607040006,0,45,3,164,4.667128,-74.106056,1.0,0,0.0,0.0,1,0,2,20,Unk,29,National Liberation Army of Colombia (ELN),,0.0,0,,,2,16.0,3.0,,,3.0,,,1,0.0,0,0,0,1996-07-04,560,888,19,-1,11192
199607040007,0,45,3,57,6.242026,-75.564766,1.0,0,0.0,1.0,1,0,0,19,Unk,29,National Liberation Army of Colombia (ELN),,0.0,0,,,5,,0.0,,,0.0,,,1,0.0,0,0,0,1996-07-04,561,3559,18,8,3069
199607040008,0,45,3,57,6.242026,-75.564766,1.0,0,0.0,1.0,1,0,0,19,Unk,29,National Liberation Army of Colombia (ELN),,0.0,0,,,5,,0.0,,,0.0,,,1,0.0,0,0,0,1996-07-04,562,3559,18,8,3069
199607040009,0,45,3,57,6.242026,-75.564766,1.0,0,0.0,1.0,1,0,0,19,Unk,29,National Liberation Army of Colombia (ELN),,0.0,0,,,5,,0.0,,,0.0,,,1,0.0,0,0,0,1996-07-04,563,3559,18,8,3069
199607040010,0,45,3,57,6.242026,-75.564766,1.0,0,0.0,1.0,1,0,0,19,Unk,29,National Liberation Army of Colombia (ELN),,0.0,0,,,5,,0.0,,,0.0,,,1,0.0,0,0,0,1996-07-04,564,3559,18,8,3069
199607040011,0,45,3,57,6.242026,-75.564766,1.0,0,0.0,1.0,1,0,0,19,Unk,29,National Liberation Army of Colombia (ELN),,0.0,0,,,5,,0.0,,,0.0,,,1,0.0,0,0,0,1996-07-04,565,3559,18,8,3069
199607040012,0,45,3,57,6.242026,-75.564766,1.0,0,0.0,1.0,1,0,0,19,Unk,29,National Liberation Army of Colombia (ELN),,0.0,0,,,5,,0.0,,,0.0,,,1,0.0,0,0,0,1996-07-04,566,3559,18,8,3069
199607040013,0,45,3,57,6.242026,-75.564766,1.0,0,0.0,1.0,1,0,0,19,Unk,29,National Liberation Army of Colombia (ELN),,0.0,0,,,5,,0.0,,,0.0,,,1,0.0,0,0,0,1996-07-04,567,3559,18,8,3069
199607070002,0,186,6,684,8.345185,80.388133,3.0,0,0.0,0.0,1,0,2,19,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,16.0,0.0,,,2.0,,,1,0.0,0,0,0,1996-07-07,570,278,18,7,3001
199607070003,0,186,6,705,9.086163,79.818989,1.0,0,0.0,0.0,1,0,0,3,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,4,5.0,1.0,,,0.0,,,1,0.0,0,0,0,1996-07-07,571,4299,12,71,7726
199607090005,0,45,3,276,4.330804,-73.86313,1.0,0,0.0,0.0,1,0,2,14,,29,Revolutionary Armed Forces of Colombia (FARC),,0.0,0,,,2,16.0,2.0,,,0.0,,,1,0.0,0,0,0,1996-07-09,574,4498,13,106,10680
199607100001,0,185,8,50,37.176487,-3.597929,1.0,0,0.0,0.0,1,0,2,18,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-07-10,576,2107,17,64,2280
199607110003,0,185,8,50,37.765739,-3.789518,1.0,0,0.0,0.0,1,0,2,18,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-07-11,577,2400,17,64,5154
199607120004,0,213,11,319,1.833333,33.516667,1.0,0,0.0,0.0,1,0,0,14,,137,Lord's Resistance Army (LRA),,0.0,0,,,4,5.0,91.0,,,20.0,,,1,1.0,0,1,1,1996-07-12,580,4022,13,87,8111
199607140003,0,185,8,663,42.905783,-1.090726,1.0,0,0.0,0.0,1,0,2,3,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-07-14,586,4021,12,71,7469
199607160004,0,185,8,50,36.719648,-4.420016,1.0,0,0.0,0.0,1,0,2,18,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-07-16,588,3367,17,64,8671
199607160005,0,185,8,663,42.815372,-1.653616,1.0,0,0.0,0.0,0,0,2,1,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-07-16,589,4189,2,6,2847
199607170004,0,185,8,50,36.719648,-4.420016,1.0,0,0.0,0.0,1,0,2,14,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-07-17,591,3367,13,82,2895
199607170005,0,185,8,663,42.671775,-1.81576,1.0,0,0.0,0.0,0,0,2,3,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,7.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-07-17,592,4410,12,74,3421
199607190006,0,45,3,991,3.429344,-76.516037,1.0,0,0.0,0.0,1,0,2,20,Unknown,29,Revolutionary Armed Forces of Colombia (FARC),,0.0,0,,,2,16.0,2.0,,,5.0,,,1,0.0,0,0,0,1996-07-19,594,1100,19,-1,11193
199607190009,0,45,3,991,3.429344,-76.516037,1.0,0,0.0,1.0,1,0,2,20,Unknown,29,Revolutionary Armed Forces of Colombia (FARC),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,0,0,1996-07-19,595,1100,19,-1,11193
199607190010,0,45,3,991,3.429344,-76.516037,1.0,0,0.0,1.0,1,0,2,20,Unknown,29,Revolutionary Armed Forces of Colombia (FARC),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,0,0,1996-07-19,596,1100,19,-1,11193
199607200002,0,185,8,226,41.076769,1.144041,1.0,0,0.0,0.0,0,0,2,18,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-07-20,598,4758,17,64,10666
199607200003,0,185,8,226,41.076769,1.144041,1.0,0,0.0,0.0,1,0,2,18,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-07-20,599,4758,17,64,10666
199607200004,0,185,8,226,41.067056,1.056419,1.0,0,0.0,0.0,1,0,2,18,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-07-20,600,1113,17,64,10667
199607200005,0,185,8,226,41.154818,1.108676,1.0,0,0.0,0.0,1,0,2,6,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,35.0,,,1,0.0,0,1,0,1996-07-20,601,4626,1,3,11486
199607210003,0,185,8,226,41.076769,1.144041,1.0,0,0.0,0.0,0,0,2,18,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-07-21,649,4758,17,64,5337
199607230003,0,185,8,124,43.291618,-1.977903,1.0,0,0.0,0.0,1,0,2,14,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,15.0,0.0,,,1.0,,,1,0.0,0,1,0,1996-07-23,651,1669,13,42,11514
199607240001,0,186,6,1021,6.855948,79.862968,1.0,0,0.0,0.0,1,0,2,19,Unknown,134,Liberation Tigers of Tamil Eelam (LTTE),,1.0,0,,,2,16.0,61.0,,,391.0,,,1,0.0,0,0,0,1996-07-24,652,1524,18,103,4273
199607260001,0,185,8,124,43.054198,-2.178116,1.0,0,0.0,0.0,1,0,1,1,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,4,5.0,1.0,,,0.0,,,0,0.0,0,1,0,1996-07-26,655,5756,2,-1,3116
199607260003,0,213,11,705,2.771679,32.288421,1.0,0,0.0,0.0,1,0,0,3,,150,Lord's Resistance Army (LRA),,0.0,0,,,4,5.0,6.0,,,0.0,,,1,0.0,0,0,0,1996-07-26,657,2147,12,71,7539
199607280001,0,160,5,123,6.700414,121.972557,1.0,0,1.0,0.0,1,0,0,4,govt,113,Abu Sayyaf Group (ASG),,0.0,0,,,4,5.0,4.0,,,3.0,,,1,0.0,0,0,0,1996-07-28,670,2363,9,52,11490
199607300003,0,160,5,1043,7.751209,123.148704,1.0,0,0.0,0.0,1,0,3,8,unknown,113,Abu Sayyaf Group (ASG),,0.0,0,,,5,,,,,,,,1,0.0,0,0,0,1996-07-30,675,2968,3,92,11659
199608010005,0,45,3,57,6.242026,-75.564766,1.0,0,0.0,0.0,1,0,2,2,Govt,29,National Liberation Army of Colombia (ELN),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,0,0,1996-08-01,680,3559,6,38,11598
199608020008,0,92,6,78,26.019955,89.993571,1.0,0,0.0,0.0,1,0,0,3,Govt,65,United Liberation Front of Assam (ULFA),,0.0,0,,,4,5.0,4.0,,,,,,1,0.0,0,0,0,1996-08-02,685,1589,12,73,7765
199608040007,0,213,11,705,3.104179,32.083745,3.0,0,0.0,0.0,1,0,0,14,,150,Lord's Resistance Army (LRA),,0.0,0,,,6,23.0,24.0,,,0.0,,,1,0.0,0,0,0,1996-08-04,687,2820,13,106,11274
199608050001,0,110,10,47,33.176111,35.443333,1.0,0,1.0,0.0,1,0,2,4,,71,Hezbollah,,0.0,0,,,2,11.0,0.0,,,2.0,,,1,0.0,0,1,1,1996-08-05,688,968,9,46,6615
199608090003,0,186,6,319,8.577826,81.218719,1.0,1,0.0,0.0,1,0,2,11,Unk,113,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,16.0,0.0,,,9.0,,,1,0.0,0,1,1,1996-08-09,689,5603,8,12,1
199608110004,0,186,6,319,7.921328,81.52467,1.0,0,0.0,0.0,1,0,0,2,Govt,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,4,5.0,0.0,,,0.0,,,1,0.0,0,0,0,1996-08-11,690,5702,6,27,5263
199608120004,0,186,6,319,7.821533,81.550106,1.0,0,0.0,0.0,1,0,0,19,Trincomalec Peoplised Service,134,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,4,5.0,0.0,,,0.0,,,1,0.0,0,0,0,1996-08-12,691,5165,18,8,3069
199608130001,0,110,10,47,33.276721,35.480938,1.0,0,1.0,0.0,1,0,2,17,,84,Hezbollah,,0.0,0,,,2,16.0,1.0,,,0.0,,,1,0.0,0,1,0,1996-08-13,694,4,16,61,8375
199608140001,0,186,6,979,,,5.0,0,0.0,0.0,1,0,2,1,unk,132,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,7.0,0.0,,,0.0,,,1,0.0,0,1,1,1996-08-14,696,5670,2,91,9132
199608140002,0,186,6,979,,,5.0,0,0.0,0.0,1,0,2,14,unk,132,Liberation Tigers of Tamil Eelam (LTTE),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,1,1996-08-14,697,5670,13,40,9133
199608140003,0,45,3,57,5.74514,-75.97625,1.0,0,0.0,0.0,1,0,0,3,Govt,29,National Liberation Army of Colombia (ELN),,0.0,0,,,4,5.0,0.0,,,4.0,,,1,0.0,0,0,0,1996-08-14,698,770,12,71,7550
199608150014,1,45,3,57,6.270526,-75.572173,3.0,0,0.0,0.0,1,0,6,14,Subsidiary of BASF,29,National Liberation Army of Colombia (ELN),,0.0,0,,,4,5.0,0.0,,,0.0,,,0,1.0,0,1,1,1996-08-15,701,3560,13,40,26
199608150016,0,92,6,78,26.524472,91.350511,1.0,0,0.0,0.0,1,0,2,3,Gov't,65,United Liberation Front of Assam (ULFA),,0.0,0,,,2,16.0,1.0,,,,,,1,0.0,0,0,0,1996-08-15,702,584,12,74,7466
199608180002,0,45,3,65,6.46052,-71.72989,1.0,0,1.0,0.0,1,0,2,4,Gov't,29,National Liberation Army of Colombia (ELN),,0.0,0,,,2,16.0,2.0,,,2.0,,,1,0.0,0,0,0,1996-08-18,708,5372,9,51,2648
199608180006,0,92,6,612,25.155392,91.736984,1.0,0,0.0,0.0,1,0,0,3,Gov't,65,United Liberation Front of Assam (ULFA),,0.0,0,,,4,5.0,12.0,,,7.0,,,1,0.0,0,0,0,1996-08-18,711,3897,12,73,7258
199608180007,0,92,6,78,26.200605,92.937574,4.0,0,1.0,0.0,1,0,2,4,Gov't,65,United Liberation Front of Assam (ULFA),,0.0,0,,,2,16.0,2.0,,,5.0,,,1,0.0,0,0,0,1996-08-18,712,5670,9,51,6618
199608190002,0,209,10,872,39.74887,37.016499,1.0,0,0.0,0.0,1,0,0,14,,149,Kurdistan Workers' Party (PKK),,0.0,0,,,4,5.0,3.0,,,0.0,,,1,0.0,0,0,0,1996-08-19,713,5167,13,105,7320
199608210001,0,185,8,350,42.118092,-8.849579,1.0,0,0.0,0.0,0,0,2,14,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-08-21,715,662,13,82,7962
199608210002,0,185,8,350,42.880447,-8.546303,1.0,0,0.0,0.0,0,0,2,15,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-08-21,716,4882,14,70,8424
199608210003,0,45,3,57,7.882318,-76.630626,1.0,0,0.0,0.0,1,0,0,14,Govt,29,Revolutionary Armed Forces of Colombia (FARC),,0.0,0,,,6,23.0,1.0,,,0.0,,,1,0.0,0,0,0,1996-08-21,717,283,13,106,10680
199608210005,0,45,3,386,2.043924,-72.331113,4.0,0,1.0,0.0,1,0,0,4,Govt,29,Revolutionary Armed Forces of Colombia (FARC),,0.0,0,,,4,5.0,5.0,,,3.0,,,1,0.0,0,0,0,1996-08-21,718,5670,9,52,7330
199608220002,0,209,10,396,37.577039,43.736096,1.0,0,0.0,0.0,1,0,2,3,,149,Kurdistan Workers' Party (PKK),,0.0,0,,,2,11.0,5.0,,,0.0,,,1,0.0,0,0,0,1996-08-22,722,2185,12,74,11280
199608230001,0,185,8,350,42.118092,-8.849579,1.0,0,0.0,0.0,0,0,2,18,,97,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,1,1996-08-23,724,662,17,64,2896
199608240002,0,185,8,350,42.394617,-8.825634,1.0,0,0.0,0.0,0,0,2,14,,133,Basque Fatherland and Freedom (ETA),,0.0,0,,,2,16.0,0.0,,,0.0,,,1,0.0,0,1,0,1996-08-24,725,4386,13,82,7844
